COUNTRY,CITY,YEAR,PM25,latitude,longitude,POPULATION,WBINC16,REGION,CONC_PM25,COLOR_PM25,GEOM
United States of America,New Haven-Milford,2014,8.6,41.30139923,-72.90287018,862477,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-72.9029,""y"":41.3014,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,New Orleans-Metairie-Kenner,2014,7.8,29.88305664,-90.08333588,1167764,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-90.0833,""y"":29.8831,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,New York-Northern New Jersey-Long Island,2014,8.811111111,40.80121231,-74.48343658,18897108,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-74.4834,""y"":40.8012,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Niles-Benton Harbor,2014,8.5,42.19778824,-86.30969238,156813,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-86.3097,""y"":42.1978,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Norwich-New London,2014,8,41.35361862,-72.07881927,274055,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-72.0788,""y"":41.3536,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Ogden-Clearfield,2014,7.5,40.90296555,-111.8844681,597159,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-111.884,""y"":40.903,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Oklahoma City,2014,9.25,35.47291946,-97.52709198,1252987,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-97.5271,""y"":35.4729,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Omaha-Council Bluffs,2014,8.375,41.55121231,-96.14617157,865350,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-96.1462,""y"":41.5512,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Orlando-Kissimmee,2014,6.4,28.59638977,-81.36250305,2134411,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-81.3625,""y"":28.5964,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Owensboro,2014,11,37.78077698,-87.07530975,114752,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-87.0753,""y"":37.7808,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Oxnard-Thousand Oaks-Ventura,2014,8.78,34.44804764,-119.2313232,823318,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-119.231,""y"":34.448,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Paducah,2014,10.4,37.05821991,-88.57250977,98762,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-88.5725,""y"":37.0582,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Parkersburg-Marietta-Vienna,2014,9.6,39.3235321,-81.55236816,162056,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-81.5524,""y"":39.3235,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Pascagoula,2014,9.6,30.37828636,-88.53392792,162246,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-88.5339,""y"":30.3783,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Philadelphia-Camden-Wilmington,2014,10.23571429,39.96006012,-75.14222717,5965343,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-75.1422,""y"":39.9601,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Phoenix-Mesa-Scottsdale,2014,8.65,33.4882431,-111.8556519,4192887,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-111.856,""y"":33.4882,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Pikeville,2014,8.6,37.48260117,-82.53531647,7327,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-82.5353,""y"":37.4826,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Pocatello,2014,6.9,42.97833252,-112.4550018,82839,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-112.455,""y"":42.9783,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Portland-Vancouver-Beaverton,2014,6.65,45.5284996,-122.9723969,2226009,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-122.972,""y"":45.5285,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Portola,2014,15.6,39.81335831,-120.4706879,2104,High income,Americas (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":-120.471,""y"":39.8134,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Poughkeepsie-Newburgh-Middletown,2014,7.2,41.49916077,-74.0088501,670301,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-74.0089,""y"":41.4992,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Prineville,2014,9.9,44.29978561,-120.8447723,20978,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-120.845,""y"":44.2998,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Providence-New Bedford-Fall River,2014,5.82,41.8077774,-71.41510773,1600852,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-71.4151,""y"":41.8078,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Provo-Orem,2014,7.033333333,40.25361252,-111.6630554,526810,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-111.663,""y"":40.2536,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Pueblo,2014,5.7,38.27610016,-104.5976105,159063,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-104.598,""y"":38.2761,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Raleigh-Cary,2014,9.35,35.59083176,-78.46194458,1130490,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-78.4619,""y"":35.5908,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Reading,2014,9.9,40.38335037,-75.96859741,411442,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-75.9686,""y"":40.3834,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Redding,2014,4.6,40.69184113,-122.4017868,177223,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-122.402,""y"":40.6918,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Reno-Sparks,2014,8.2,39.52508163,-119.8077164,425417,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-119.808,""y"":39.5251,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Richmond-Berea,2014,8.5,37.73845673,-84.28495026,99972,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-84.285,""y"":37.7385,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Riverside-San Bernardino-Ontario,2014,10.92857143,33.94499969,-116.8300018,4224851,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-116.83,""y"":33.945,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Roanoke,2014,8.3,37.29788208,-80.08101654,308707,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.081,""y"":37.2979,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sacramento--Arden-Arcade--Roseville,2014,7.528571429,38.93568039,-121.0995865,2149127,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-121.1,""y"":38.9357,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Salisbury,2014,9,35.55186844,-80.39504242,138428,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.395,""y"":35.5519,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,San Antonio,2014,8.8,29.27538109,-98.31169128,2142508,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-98.3117,""y"":29.2754,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,San Diego-Carlsbad-San Marcos,2014,8.15,33.3625946,-117.0902328,3095313,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-117.09,""y"":33.3626,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,San Francisco-Oakland-Fremont,2014,8.5375,37.76594543,-122.3990402,4335391,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-122.399,""y"":37.7659,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,San Jose-Sunnyvale-Santa Clara,2014,6.566666667,37.34849548,-121.8948975,1836911,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-121.895,""y"":37.3485,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,San Luis Obispo-Paso Robles,2014,8.7,35.02082825,-120.5638809,269637,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-120.564,""y"":35.0208,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sandersville,2014,9.9,32.97488022,-82.8087616,5779,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-82.8088,""y"":32.9749,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Santa Barbara-Santa Maria-Goleta,2014,8.166666667,34.44551086,-119.8283997,423895,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-119.828,""y"":34.4455,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Santa Cruz-Watsonville,2014,5.4,36.98392105,-121.9893265,262382,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-121.989,""y"":36.9839,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Santa Rosa-Petaluma,2014,7.7,38.40376663,-122.8182907,483878,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-122.818,""y"":38.4038,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Seaford,2014,8.4,38.65390015,-75.61060333,197145,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-75.6106,""y"":38.6539,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Seattle-Tacoma-Bellevue,2014,6.483333333,48.24689865,-121.6031036,3439809,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-121.603,""y"":48.2469,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sheridan,2014,5.4,44.81514359,-106.9559326,29116,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-106.956,""y"":44.8151,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sierra Vista-Douglas,2014,7.2,31.3491993,-109.5396805,131346,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-109.54,""y"":31.3492,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sioux City,2014,8.5,42.75151825,-96.70720673,168563,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-96.7072,""y"":42.7515,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Sioux Falls,2014,7.5,43.54792023,-96.70076752,228261,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-96.7008,""y"":43.5479,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Somerset,2014,9.3,37.0979805,-84.61151886,63063,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-84.6115,""y"":37.098,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,South Bend-Mishawaka,2014,10.2,41.69669342,-86.21468353,319224,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-86.2147,""y"":41.6967,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Spokane,2014,7.1,47.67248154,-117.3648529,471221,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-117.365,""y"":47.6725,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Spruce Pine,2014,7.8,35.91248703,-82.06208038,2123,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-82.0621,""y"":35.9125,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Stuttgart,2014,9.1,34.51851654,-91.55895996,9132,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-91.559,""y"":34.5185,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Syracuse,2014,6.7,43.05234909,-76.05921173,662577,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-76.0592,""y"":43.0523,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Talladega-Sylacauga,2014,9.3,33.27974701,-86.34944153,93830,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-86.3494,""y"":33.2797,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Tallahassee,2014,9.3,30.43972206,-84.34638977,367413,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-84.3464,""y"":30.4397,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Tampa-St. Petersburg-Clearwater,2014,6.566666667,27.96565056,-82.23040009,2783243,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-82.2304,""y"":27.9657,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Texarkana,2014,9.6,33.42575836,-94.07080078,30049,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-94.0708,""y"":33.4258,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Thomasville-Lexington,2014,9.8,35.8144455,-80.26249695,162878,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.2625,""y"":35.8144,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Toledo,2014,10.45,41.64406586,-83.54624939,610001,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-83.5462,""y"":41.6441,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Topeka,2014,8.5,39.02426529,-95.71127319,233870,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-95.7113,""y"":39.0243,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Trenton-Ewing,2014,8.35,40.22241211,-74.76316833,366513,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-74.7632,""y"":40.2224,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Tucson,2014,5.95,32.32266235,-111.0383911,980263,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-111.038,""y"":32.3227,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Tuscaloosa,2014,9.4,33.18935013,-87.48421478,230162,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-87.4842,""y"":33.1894,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Valdosta,2014,9,30.84805679,-83.29444122,139588,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-83.2944,""y"":30.8481,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Vallejo-Fairfield,2014,9.9,38.10250854,-122.2379761,413344,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-122.238,""y"":38.1025,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Virginia Beach-Norfolk-Newport News,2014,7.9,36.85554886,-76.30135345,1676822,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-76.3014,""y"":36.8555,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Visalia-Porterville,2014,17.9,36.33218002,-119.2912292,442179,High income,Americas (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":-119.291,""y"":36.3322,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Warner Robins,2014,9.4,32.60559845,-83.59790802,179605,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-83.5979,""y"":32.6056,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Washington-Arlington-Alexandria,2014,8.8875,38.9218483,-77.01317596,5636232,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-77.0132,""y"":38.9218,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Waterloo-Cedar Falls,2014,9.3,42.50154114,-92.31601715,167819,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-92.316,""y"":42.5015,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Weirton-Steubenville,2014,10.56,40.31951141,-80.6079483,124454,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.6079,""y"":40.3195,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Wheeling,2014,10.5,40.11487579,-80.70097351,147950,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.701,""y"":40.1149,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Wichita,2014,9.125,37.47689056,-97.36640167,630919,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-97.3664,""y"":37.4769,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Winchester,2014,9,39.28102112,-78.08157349,128472,High income,Americas (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":-78.0816,""y"":39.281,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
United States of America,Youngstown-Warren-Boardman,2014,10.6,41.11112595,-80.64506531,565773,High income,Americas (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":-80.6451,""y"":41.1111,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
